sample_id,video_id,split,label,timestamp_sec,source_frame_index,source_fps,hog_success,yunet_success,hog_detection_count,yunet_detection_count,yunet_confidence,hog_bbox_x1,hog_bbox_y1,hog_bbox_x2,hog_bbox_y2,yunet_bbox_x1,yunet_bbox_y1,yunet_bbox_x2,yunet_bbox_y2,bbox_iou,hog_landmark_success,yunet_landmark_success,landmark_mean_diff,normalized_landmark_diff,ear_hog,ear_yunet,ear_abs_diff,mar_hog,mar_yunet,mar_abs_diff,pitch_raw_hog,pitch_raw_yunet,pitch_centered_hog,pitch_centered_yunet,pitch_raw_abs_diff,pitch_circular_diff,yaw_hog,yaw_yunet,yaw_raw_abs_diff,yaw_circular_diff,roll_hog,roll_yunet,roll_raw_abs_diff,roll_circular_diff,hog_ms,yunet_ms,hog_landmark_ms,yunet_landmark_ms,hog_pipeline_ms,yunet_pipeline_ms,hog_crop_padding_fraction,yunet_crop_padding_fraction,crop_mean_abs_diff,hog_geometry_valid,yunet_geometry_valid,quality_flags,failure_reason
val_n_835_t5p0,n_835,val,not_drowsy,5.0,150,30.0,False,True,0,1,0.925311267375946,,,,,263,644,443,890,,False,True,,,,0.46671475110879135,,,0.29674797480707044,,,174.84486565713723,,-5.155134342862766,,,,-40.643527913320696,,,,6.013253263972288,,,358.93590000341646,36.27840001718141,0.0,3.33070001215674,358.93590000341646,40.21930001908913,,0.0,,False,True,,HOG_FACE_NOT_FOUND
train_d_438_t7p0,d_438,train,drowsy,7.0,210,30.0,True,True,1,1,0.936771035194397,290,320,558,588,324,286,574,608,0.6998169887961434,True,True,8.423942924204466,0.031432622851509204,0.26502370520267954,0.4565958513807824,0.19157214617810286,0.03296027467093167,0.12061611717867875,0.08765584250774708,-169.03093266044644,-163.40930619492937,10.96906733955359,16.5906938050706,5.621626465517068,5.621626465517068,38.712167269218206,37.750711058058684,0.961456211159522,0.9614562111595149,10.46436975294714,14.78669223844858,4.32232248550144,4.322322485501445,365.17790000652894,35.88479998870753,3.3325999975204468,3.3557999995537102,369.2943000351079,39.900399977341294,0.0,0.0,0.13534259796142578,True,True,,
train_n_908_t7p0,n_908,train,not_drowsy,7.0,210,30.0,True,True,1,1,0.9404876232147217,171,320,439,588,195,246,441,604,0.691978835978836,True,True,4.444491506311524,0.016583923531013147,0.35254692859099535,0.4047607941660021,0.052213865575006735,0.028654060329427803,0.0,0.028654060329427803,-168.00944931278767,-168.02581375477726,11.990550687212362,11.974186245222768,0.016364441989594525,0.016364441989594525,31.958582620063055,33.38456673118357,1.4259841111205134,1.4259841111204992,7.8991562030565845,8.679669620941688,0.7805134178851034,0.7805134178851176,357.33820000314154,37.20739998971112,3.2925999839790165,3.3725000103004277,361.3608000159729,41.2779999896884,0.0,0.0,0.1416335552930832,True,True,,
val_d_796_t7p0,d_796,val,drowsy,7.0,210,30.01,True,True,1,1,0.9242029190063477,241,348,563,670,228,273,526,680,0.688963963963964,True,True,7.807919824228751,0.02424819821189053,0.30349371009240483,0.4271163263388539,0.12362261624644905,0.039248829037128175,0.04560458913158144,0.006355760094453267,-178.6737737638739,-176.340325986397,1.3262262361261037,3.6596740136029666,2.3334477774768914,2.3334477774768914,-25.11118563375362,-25.824350519705597,0.7131648859519757,0.7131648859519828,-5.653254084078908,-5.541293934184958,0.11196014989394953,0.11196014989394598,368.9799999992829,41.52780000003986,3.4158999915234745,4.834099992876872,373.206099960953,47.29259997839108,0.0,0.0,0.14949458837509155,True,True,,
val_n_835_t7p0,n_835,val,not_drowsy,7.0,210,30.0,False,True,0,1,0.9340375661849976,,,,,266,646,450,903,,False,True,,,,0.461447337300142,,,0.4755400373663937,,,176.08480685964543,,-3.9151931403545746,,,,-40.486902514813494,,,,7.171750846057742,,,357.5171999982558,37.62940000160597,0.0,3.339199989568442,357.5171999982558,41.644099983386695,,0.0,,False,True,,HOG_FACE_NOT_FOUND
train_d_438_t9p0,d_438,train,drowsy,9.0,270,30.0,True,True,1,1,0.932541012763977,290,320,558,588,331,287,582,617,0.6484469931143277,True,True,8.87833332525528,0.03312810942259433,0.30905966128907586,0.40690024739311303,0.09784058610403717,0.04825737869983254,0.24055852790886834,0.1923011492090358,-162.86942915511153,-164.57862881997886,17.13057084488844,15.42137118002114,1.7091996648673273,1.7091996648673273,37.43447567068949,36.72448455576599,0.709991114923497,0.709991114923497,14.254887260814172,14.607026734386718,0.3521394735725458,0.3521394735725494,358.9569999894593,36.10870000557043,3.3103000023402274,3.980800014687702,362.9363000218291,40.884000016376376,0.0,0.0,0.14441649615764618,True,True,,
train_n_908_t9p0,n_908,train,not_drowsy,9.0,270,30.0,True,True,1,1,0.9354932904243469,141,290,410,559,180,249,418,602,0.6546743558541877,True,True,11.972744822000008,0.044508345063197056,0.30655349687038136,0.36592174012904943,0.059368243258668074,0.03240144321351887,0.01639124023930107,0.0160102029742178,-166.55440671948463,-159.62523520107086,13.445593280515368,20.374764798929164,6.929171518413767,6.929171518413767,37.268612989624145,44.61722613924021,7.348613149616064,7.348613149616057,8.105698736445403,16.522293884043837,8.416595147598434,8.416595147598429,359.6822000108659,37.269199994625524,3.1875999993644655,3.3939999993890524,363.5288999939803,41.33830001228489,0.0,0.0,0.12305005639791489,True,True,,
val_d_796_t9p0,d_796,val,drowsy,9.0,270,30.01,True,True,1,1,0.922081708908081,241,348,563,670,227,268,518,676,0.6695341470371872,True,True,8.635090913561232,0.026817052526587677,0.2489059452563488,0.34759032560675995,0.09868438035041116,0.03489126988529393,0.06124750757037981,0.02635623768508588,-179.7339521651767,-176.69198282561052,0.2660478348233255,3.3080171743894766,3.0419693395661795,3.0419693395661795,-22.931951875678376,-27.102375523642866,4.1704236479644905,4.170423647964498,-4.525811375208548,-5.766792564037492,1.2409811888289441,1.240981188828954,358.6710000236053,35.466100001940504,3.2407999970018864,3.3884999866131693,362.679800047772,39.6642999839969,0.0,0.0,0.14406676590442657,True,True,,
val_n_835_t9p0,n_835,val,not_drowsy,9.0,270,30.0,False,True,0,1,0.9268821477890015,,,,,254,636,444,885,,False,True,,,,0.4186345452504087,,,0.3455393222146242,,,167.3991225590564,,-12.600877440943606,,,,-46.43478891004242,,,,8.611428700253766,,,365.44819999835454,35.537099989596754,0.0,3.380300011485815,365.44819999835454,39.58840001723729,,0.0,,False,True,,HOG_FACE_NOT_FOUND
train_d_5_t3p0,d_5,train,drowsy,3.0,90,30.0,True,True,1,1,0.9345404505729675,319,558,588,826,289,462,567,879,0.5467857906773944,True,True,6.0459472818839375,0.022517533575106538,0.2524185326369418,0.2947011120946544,0.04228257945771258,0.08652444267305673,0.05874002931833075,0.02778441335472598,177.8534884222122,177.86288618996636,-2.1465115777878054,-2.1371138100336395,0.009397767754165898,0.009397767754165898,-30.239355509799193,-32.744345805199686,2.504990295400493,2.5049902954004892,-1.9219556711868793,-0.31819917606229187,1.6037564951245873,1.6037564951245997,357.75049999938346,35.124999994877726,3.2307999790646136,3.5539999953471124,361.7742999631446,39.48799998033792,0.0,0.033546325878594296,0.23710471391677856,True,True,,
train_n_290_t3p0,n_290,train,not_drowsy,3.0,90,29.95,True,True,1,1,0.9401959776878357,266,638,490,862,285,599,466,845,0.6546169302000524,True,True,3.4331473748656207,0.015326550780650093,0.33899940965265285,0.32962529114364547,0.009374118509007379,0.10808772653718833,0.17042897795260517,0.06234125141541684,166.57649047720008,168.29106512676194,-13.423509522799918,-11.708934873238064,1.714574649561854,1.714574649561854,-20.51894220203376,-23.2634611523291,2.7445189502953404,2.744518950295344,-0.6440868868555102,-1.6855438451545297,1.0414569582990194,1.0414569582990225,363.99579999851994,36.5894999995362,3.3022999996319413,3.4808999917004257,368.1952999904752,40.93489996739663,0.0,0.0,0.1963205486536026,True,True,,
val_d_396_t3p0,d_396,val,drowsy,3.0,90,30.0,True,True,1,1,0.9362282752990723,171,409,439,677,220,389,465,703,0.6516843951944217,True,True,6.016150727201881,0.02244832360896224,0.3316452099474329,0.4408214444930254,0.1091762345455925,0.07299188818016081,0.12061611717867875,0.04762422899851794,-179.58336225199963,-178.21881165412634,0.4166377480003689,1.7811883458736588,1.36455059787329,1.36455059787329,34.2555089984881,30.33088086727024,3.924628131217858,3.924628131217844,4.967233192621294,7.111746717887315,2.144513525266021,2.1445135252660066,366.137200006051,35.09960000519641,3.2792999991215765,3.3300000068265945,370.0603000179399,39.08899999805726,0.0,0.0,0.17930208146572113,True,True,,
val_n_241_t3p0,n_241,val,not_drowsy,3.0,90,30.0,True,True,1,1,0.9352892637252808,260,379,528,648,342,327,565,632,0.5057335382432911,True,True,8.8347829014581,0.032904276424714426,0.34833800521638714,0.38038633946123446,0.03204833424484732,0.19835057219091048,0.05442302798967186,0.14392754420123863,-170.8713561050546,-158.37757534563514,9.128643894945412,21.622424654364863,12.493780759419451,12.493780759419451,43.01349833054744,48.466951473915756,5.453453143368314,5.453453143368307,13.099553429130575,19.166662371187105,6.06710894205653,6.067108942056535,358.3087000006344,36.52770002372563,3.395700012333691,3.4075000148732215,362.365500011947,40.60460004257038,0.0,0.0,0.23781828582286835,True,True,,
train_d_5_t5p0,d_5,train,drowsy,5.0,150,30.0,True,True,1,1,0.9301110506057739,312,527,634,849,320,474,596,877,0.7051094890510949,True,True,6.030419402228166,0.01872801056592598,0.2801342514101741,0.27024510379937405,0.009889147610800064,0.06528998016764655,0.04770848035464683,0.017581499812999717,177.4350589376363,177.2657545365077,-2.564941062363687,-2.7342454634923,0.16930440112861334,0.16930440112861334,-29.475192039810576,-30.06623064998211,0.5910386101715339,0.5910386101715233,-0.5886496283611994,0.7360516387487631,1.3247012671099625,1.3247012671099583,364.8657000157982,38.194900000235066,3.3081000146921724,3.3186000073328614,368.9396000409033,42.27350000292063,0.0,0.06765676567656764,0.21644876897335052,True,True,,
train_n_290_t5p0,n_290,train,not_drowsy,5.0,150,29.95,True,True,1,1,0.9336450695991516,340,638,564,862,347,615,535,883,0.7205036955926636,True,True,7.02897309971548,0.03137934419515839,0.41505159937122577,0.3546661609178454,0.06038543845338035,0.04907493192050712,0.2470588117569324,0.1979838798364253,178.11070467289554,175.16723965500657,-1.8892953271044632,-4.8327603449934315,2.9434650178889683,2.9434650178889683,-24.17463114865758,-23.894750079860767,0.2798810687968114,0.2798810687968114,8.575612091845203,8.656575220367328,0.08096312852212506,0.0809631285221144,359.034299995983,35.98340001190081,3.17209999775514,3.3564000041224062,362.8958000044804,40.12600000714883,0.0,0.0,0.17709961533546448,True,True,,
val_d_396_t5p0,d_396,val,drowsy,5.0,150,30.0,True,True,1,1,0.9410309791564941,171,439,439,707,205,394,448,727,0.6965600737523742,True,True,5.003773540942782,0.01867079679456262,0.13415010899652843,0.0910135274675635,0.043136581528964935,0.026461534274734695,0.13387221958594978,0.10741068531121509,-177.89636212094217,-175.9012676010893,2.1036378790578283,4.09873239891067,1.99509451985287,1.99509451985287,30.762450992938874,32.86464385235993,2.1021928594210593,2.102192859421052,4.887149425790847,6.005881324007062,1.1187318982162147,1.1187318982162253,371.09450000571087,43.68460000841878,3.4248000010848045,3.6770000006072223,375.2958000113722,48.078699997859076,0.0,0.0,0.19299328327178955,True,True,,
val_n_241_t5p0,n_241,val,not_drowsy,5.0,150,30.0,True,True,1,1,0.9388688802719116,260,379,528,648,341,323,573,630,0.4870044304257151,True,True,13.25042901985457,0.04934991431916176,0.3137029503561085,0.3582884463702114,0.04458549601410289,0.35302993305564956,0.08763553795176687,0.2653943951038827,-173.95366889912776,-161.34988033106305,6.046331100872237,18.650119668936952,12.603788568064715,12.603788568064715,30.596189527122835,46.467697695089335,15.8715081679665,15.87150816796651,14.017736529981752,21.033313062763394,7.015576532781642,7.015576532781637,361.0630999901332,34.813899983419105,3.3928999910131097,3.2961000106297433,365.13900000136346,39.00670001166873,0.0,0.0,0.2398230880498886,True,True,,
train_d_5_t7p0,d_5,train,drowsy,7.0,210,30.0,True,True,1,1,0.9285183548927307,312,527,634,849,302,470,575,881,0.6454676412527344,True,True,8.726968627326322,0.02710238704138609,0.27950143297522645,0.2627824557010213,0.016718977274205127,0.06142951168339512,0.035726944736356035,0.025702566947039082,176.84689804663068,-179.87989336667957,-3.1531019533693154,0.12010663332046079,356.72679141331025,3.273208586689748,-27.180056234064086,-31.521362996557176,4.34130676249309,4.3413067624931045,-4.00180826012186,-2.7533171313944043,1.2484911287274554,1.2484911287274656,375.054000003729,57.284200011054054,3.231799986679107,5.403299990575761,379.06639999710023,63.617999985581264,0.0,0.04376012965964349,0.21302463114261627,True,True,,
train_n_290_t7p0,n_290,train,not_drowsy,7.0,210,29.95,True,True,1,1,0.9321848154067993,340,638,564,862,331,608,515,870,0.6623411732900784,True,True,8.293263903370985,0.037023499568620465,0.4238338699094909,0.35508464587451544,0.06874922403497546,0.06850829372326221,0.04931387076239312,0.019194422960869095,179.30413503844946,173.71760837557133,-0.6958649615505408,-6.282391624428669,5.5865266628781285,5.5865266628781285,-22.33841684147057,-23.627435613872283,1.2890187724017146,1.289018772401704,8.510253131388069,10.1162761314886,1.6060230001005316,1.606023000100521,363.16760000772774,39.5188000111375,3.3131999953184277,3.6152999964542687,367.17730000964366,43.811700015794486,0.0,0.0,0.19487141072750092,True,True,,
val_d_396_t7p0,d_396,val,drowsy,7.0,210,30.0,True,True,1,1,0.9337826371192932,171,409,439,677,217,382,461,702,0.6580833554552694,True,True,6.664657505007915,0.02486812501868625,0.2589741927698202,0.23002323865163135,0.02895095411818885,0.051554849690883975,0.06369820093710582,0.012143351246221845,178.31183220803226,179.7160797124644,-1.688167791967743,-0.28392028753560794,1.404247504432135,1.404247504432135,27.067690693176267,34.39183799129017,7.3241472981139,7.3241472981139,1.9813577205535198,4.286719137400885,2.305361416847365,2.3053614168473757,364.4307999929879,43.11189998406917,3.5382999922148883,4.778600006829947,368.73669998021796,48.689199989894405,0.0,0.0,0.1782183200120926,True,True,,
val_n_241_t7p0,n_241,val,not_drowsy,7.0,210,30.0,True,True,1,1,0.9389244318008423,260,350,528,618,330,325,546,630,0.626937618147448,True,True,15.052539382413888,0.056166191725424953,0.42213463347880753,0.2779043567502361,0.14423027672857142,0.2074163132252403,0.14341404827790294,0.06400226494733735,-166.45711759684227,-161.2675500853194,13.542882403157705,18.732449914680615,5.189567511522853,5.189567511522853,51.744150815402705,41.88943834831389,9.854712467088817,9.854712467088802,17.10244491675831,13.221138267612451,3.8813066491458574,3.88130664914587,359.38539999187924,36.89439999288879,3.3882000134326518,3.3048000186681747,363.41360001824796,40.80519999843091,0.0,0.0,0.20664463937282562,True,True,,
train_d_5_t9p0,d_5,train,drowsy,9.0,270,30.0,True,True,1,1,0.9354071021080017,312,527,634,849,301,457,569,858,0.6445115967538435,True,True,6.769466657680332,0.02102318837788923,0.29509265078107005,0.3264203737761854,0.031327722995115326,0.06639713667590909,0.022140364070469445,0.04425677260543964,175.78423517415158,177.03421882388878,-4.215764825848424,-2.9657811761112214,1.249983649737203,1.249983649737203,-29.751586110520826,-34.551710233135296,4.80012412261447,4.800124122614477,-1.7594522697280064,-1.0648318497455274,0.694620419982479,0.6946204199824706,359.39449997385964,40.95630001393147,3.215400007320568,3.6797000211663544,363.4646999707911,45.38140006479807,0.0,0.02657807308970095,0.20092789828777313,True,True,,
train_n_290_t9p0,n_290,train,not_drowsy,9.0,270,29.95,True,True,1,1,0.9412461519241333,266,638,490,862,284,601,471,862,0.7336544355898065,True,True,6.290488942132514,0.028082539920234437,0.43985060536010223,0.4860738711774795,0.04622326581737729,0.16177512342148267,0.12334878165127625,0.03842634177020643,173.51900356672235,170.8655538451186,-6.480996433277653,-9.134446154881402,2.6534497216037494,2.6534497216037494,-19.001888685888424,-19.139579027557964,0.13769034166953986,0.13769034166955407,-2.957394770811942,-2.2488219896227437,0.7085727811891984,0.70857278118919,366.65959999663755,36.4500000141561,3.8591999909840524,3.304099984234199,371.27089998102747,40.51590000744909,0.0,0.0,0.18044282495975494,True,True,,
val_d_396_t9p0,d_396,val,drowsy,9.0,270,30.0,True,True,1,1,0.940882682800293,171,409,439,677,226,379,470,688,0.6333096653945149,True,True,6.255791251206298,0.023342504668680215,0.11750850973601215,0.18444895485496798,0.06694044511895583,0.03480992977536645,0.10464182893549787,0.06983189916013141,175.81617218151015,-179.61287354421046,-4.183827818489846,0.3871264557895415,355.4290457257206,4.570954274279416,25.860104099969398,32.25557214615353,6.395468046184135,6.395468046184135,4.398083043295757,6.435965083142591,2.037882039846834,2.037882039846835,360.5850999883842,35.676200001034886,3.4833999816328287,3.4084999933838844,364.84099994413555,39.802600018447265,0.0,0.0,0.20731818675994873,True,True,,
val_n_241_t9p0,n_241,val,not_drowsy,9.0,270,30.0,True,True,1,1,0.9349546432495117,260,379,528,648,342,331,569,636,0.5111146752205292,True,True,10.684676375135625,0.03979402197852023,0.3619327381995802,0.38042145733692123,0.018488719137341014,0.6784973061162981,0.05764427044107796,0.6208530356752201,-162.981349694628,-158.23866187559366,17.018650305372034,21.761338124406336,4.74268781903433,4.74268781903433,46.60250738186069,48.980420260863596,2.3779128790029063,2.3779128790029063,19.78438105187999,20.7992768328046,1.0148957809246113,1.0148957809246042,371.4394999842625,34.96250000898726,3.339799994137138,3.355699998792261,375.6045999471098,38.99559998535551,0.0,0.0,0.23812584578990936,True,True,,
train_d_5_t1p0,d_5,train,drowsy,1.0,30,30.0,True,True,1,1,0.9327995777130127,277,527,599,849,271,481,534,867,0.6758297399712531,True,True,8.18464767910975,0.025418160494129656,0.21397163390266105,0.2626075017786882,0.04863586787602714,0.048272687192455546,0.048272687192455546,0.0,175.5528007944889,-179.574590999528,-4.447199205511112,0.42540900047197283,355.1273917940169,4.87260820598317,-32.350209378736096,-36.63324976785769,4.283040389121595,4.283040389121595,-5.337133842978907,-4.701286500457872,0.6358473425210347,0.635847342521032,361.4287000091281,36.633500014431775,3.234200004953891,3.4886000212281942,365.43279999750666,40.85790002136491,0.0,0.0,0.1937740445137024,True,True,,
train_n_290_t1p0,n_290,train,not_drowsy,1.0,30,29.95,True,True,1,1,0.9367202520370483,266,638,490,862,278,600,461,869,0.7017856225710911,True,True,6.0031545567265985,0.026799797128243742,0.418568417504131,0.441220908653273,0.02265249114914203,0.1313254306356428,0.2729185521038726,0.1415931214682298,178.04957312149628,174.88132525846936,-1.9504268785037198,-5.11867474153064,3.16824786302692,3.16824786302692,-24.646430107620787,-25.736660357742032,1.0902302501212446,1.0902302501212375,-1.800221572190211,-1.4685261593442045,0.33169541284600657,0.3316954128460168,366.2463999935426,35.52259999560192,3.3112999808508903,3.371799975866452,370.2499999490101,39.57919997628778,0.0,0.0,0.1969519555568695,True,True,,
val_d_396_t1p0,d_396,val,drowsy,1.0,30,30.0,True,True,1,1,0.9422090649604797,171,409,439,677,212,390,449,686,0.7497658368252403,True,True,11.089699402388957,0.04137947538204835,0.29563001946297174,0.4756087939136734,0.17997877445070165,0.10702834636089176,0.13822323789982258,0.03119489153893082,178.71326095009434,-172.74571134819055,-1.2867390499056626,7.254288651809475,351.4589722982849,8.541027701715166,30.637314686571937,31.51092553210359,0.8736108455316547,0.8736108455316582,3.7351659227662997,8.845797278009073,5.110631355242774,5.110631355242788,398.4661000140477,49.56430001766421,4.627799993613735,4.987399996025488,404.16730000288226,55.57959998259321,0.0,0.0,0.15651509165763855,True,True,,
val_n_241_t1p0,n_241,val,not_drowsy,1.0,30,30.0,True,True,1,1,0.9402367472648621,260,379,528,648,346,321,564,633,0.4924158500213038,True,True,9.752998925424262,0.03632408132622461,0.2974126101616281,0.3797945541904324,0.08238194402880428,0.2650963448279274,0.03877596585852409,0.2263203789694033,-170.11832229919816,-162.61691740251166,9.881677700801845,17.38308259748834,7.501404896686495,7.501404896686495,41.84705739985419,49.27341029559933,7.42635289574514,7.42635289574514,13.15764403951697,18.349473931251982,5.191829891735011,5.191829891735011,358.66830000304617,37.14390000095591,3.352600004291162,3.2811000128276646,362.8415999992285,41.096100001595914,0.0,0.0,0.23485735058784485,True,True,,
